country,ISO_YEAR,ISO_WEEK,ISO_WEEKSTARTDATE,cluster_name,STRAIN,metasource,SPEC_PROCESSED_NB,value,positivity,flu_peak,over_peak,flu_included,over_inclusion,seq,epidem_inclusion,epid_index
Argentina,2010,1,2010-01-04,Southern America,INF_A,NONSENT,445,4,0.008988764044943821,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,2,2010-01-11,Southern America,INF_A,NONSENT,434,21,0.04838709677419355,0.04248828072473782,TRUE,0.010005561735261402,TRUE,1,0,0
Argentina,2010,3,2010-01-18,Southern America,INF_A,NONSENT,427,6,0.01405152224824356,0.04248828072473782,FALSE,0.010005561735261402,TRUE,1,0,0
Argentina,2010,4,2010-01-25,Southern America,INF_A,NONSENT,298,1,0.003355704697986577,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,5,2010-02-01,Southern America,INF_A,NONSENT,415,4,0.00963855421686747,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,6,2010-02-08,Southern America,INF_A,NONSENT,410,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,7,2010-02-15,Southern America,INF_A,NONSENT,420,3,0.007142857142857143,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,8,2010-02-22,Southern America,INF_A,NONSENT,430,1,0.002325581395348837,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,9,2010-03-01,Southern America,INF_A,NONSENT,485,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,10,2010-03-08,Southern America,INF_A,NONSENT,553,2,0.003616636528028933,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,11,2010-03-15,Southern America,INF_A,NONSENT,709,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,12,2010-03-22,Southern America,INF_A,NONSENT,804,6,0.007462686567164179,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,13,2010-03-29,Southern America,INF_A,NONSENT,772,6,0.007772020725388601,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,14,2010-04-05,Southern America,INF_A,NONSENT,1190,6,0.005042016806722689,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,15,2010-04-12,Southern America,INF_A,NONSENT,1261,6,0.004758128469468675,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,16,2010-04-19,Southern America,INF_A,NONSENT,1635,8,0.004892966360856269,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,17,2010-04-26,Southern America,INF_A,NONSENT,1721,7,0.004067402672864613,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,18,2010-05-03,Southern America,INF_A,NONSENT,2114,6,0.002838221381267739,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,19,2010-05-10,Southern America,INF_A,NONSENT,2313,7,0.0030263726761781237,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,20,2010-05-17,Southern America,INF_A,NONSENT,2510,1,3.9840637450199205e-4,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,21,2010-05-24,Southern America,INF_A,NONSENT,2442,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,22,2010-05-31,Southern America,INF_A,NONSENT,3039,3,9.871668311944718e-4,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,23,2010-06-07,Southern America,INF_A,NONSENT,3378,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,24,2010-06-14,Southern America,INF_A,NONSENT,3500,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,25,2010-06-21,Southern America,INF_A,NONSENT,2935,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,26,2010-06-28,Southern America,INF_A,NONSENT,2975,1,3.361344537815126e-4,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,27,2010-07-05,Southern America,INF_A,NONSENT,2280,5,0.0021929824561403508,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,28,2010-07-12,Southern America,INF_A,NONSENT,2574,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,29,2010-07-19,Southern America,INF_A,NONSENT,2321,7,0.003015941404566997,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,30,2010-07-26,Southern America,INF_A,NONSENT,2206,1,4.5330915684496827e-4,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,31,2010-08-02,Southern America,INF_A,NONSENT,1748,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,32,2010-08-09,Southern America,INF_A,NONSENT,1810,3,0.0016574585635359116,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,33,2010-08-16,Southern America,INF_A,NONSENT,1691,2,0.0011827321111768185,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,34,2010-08-23,Southern America,INF_A,NONSENT,1857,3,0.0016155088852988692,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,35,2010-08-30,Southern America,INF_A,NONSENT,1548,6,0.003875968992248062,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,36,2010-09-06,Southern America,INF_A,NONSENT,1235,8,0.006477732793522267,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2010,37,2010-09-13,Southern America,INF_A,NONSENT,1179,16,0.013570822731128074,0.04248828072473782,FALSE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,38,2010-09-20,Southern America,INF_A,NONSENT,1281,28,0.02185792349726776,0.04248828072473782,FALSE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,39,2010-09-27,Southern America,INF_A,NONSENT,1262,58,0.04595879556259905,0.04248828072473782,TRUE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,40,2010-10-04,Southern America,INF_A,NONSENT,1394,106,0.07604017216642754,0.04248828072473782,TRUE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,41,2010-10-11,Southern America,INF_A,NONSENT,1351,276,0.20429311621021465,0.04248828072473782,TRUE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,42,2010-10-18,Southern America,INF_A,NONSENT,1522,278,0.18265440210249673,0.04248828072473782,TRUE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,43,2010-10-25,Southern America,INF_A,NONSENT,988,89,0.09008097165991903,0.04248828072473782,TRUE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,44,2010-11-01,Southern America,INF_A,NONSENT,857,58,0.0676779463243874,0.04248828072473782,TRUE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,45,2010-11-08,Southern America,INF_A,NONSENT,656,25,0.038109756097560975,0.04248828072473782,FALSE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,46,2010-11-15,Southern America,INF_A,NONSENT,766,31,0.04046997389033943,0.04248828072473782,FALSE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,47,2010-11-22,Southern America,INF_A,NONSENT,802,26,0.032418952618453865,0.04248828072473782,FALSE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,48,2010-11-29,Southern America,INF_A,NONSENT,448,39,0.08705357142857142,0.04248828072473782,TRUE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,49,2010-12-06,Southern America,INF_A,NONSENT,177,19,0.10734463276836158,0.04248828072473782,TRUE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,50,2010-12-13,Southern America,INF_A,NONSENT,519,20,0.038535645472061654,0.04248828072473782,FALSE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,51,2010-12-20,Southern America,INF_A,NONSENT,279,15,0.053763440860215055,0.04248828072473782,TRUE,0.010005561735261402,TRUE,2,1,1
Argentina,2010,52,2010-12-27,Southern America,INF_A,NONSENT,239,1,0.0041841004184100415,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,1,2011-01-03,Southern America,INF_A,NONSENT,492,10,0.02032520325203252,0.04248828072473782,FALSE,0.010005561735261402,TRUE,3,0,0
Argentina,2011,2,2011-01-10,Southern America,INF_A,NONSENT,432,13,0.03009259259259259,0.04248828072473782,FALSE,0.010005561735261402,TRUE,3,0,0
Argentina,2011,3,2011-01-17,Southern America,INF_A,NONSENT,412,8,0.019417475728155338,0.04248828072473782,FALSE,0.010005561735261402,TRUE,3,0,0
Argentina,2011,4,2011-01-24,Southern America,INF_A,NONSENT,444,11,0.024774774774774775,0.04248828072473782,FALSE,0.010005561735261402,TRUE,3,0,0
Argentina,2011,5,2011-01-31,Southern America,INF_A,NONSENT,400,4,0.01,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,6,2011-02-07,Southern America,INF_A,NONSENT,336,4,0.011904761904761904,0.04248828072473782,FALSE,0.010005561735261402,TRUE,4,0,0
Argentina,2011,7,2011-02-14,Southern America,INF_A,NONSENT,421,9,0.021377672209026127,0.04248828072473782,FALSE,0.010005561735261402,TRUE,4,0,0
Argentina,2011,8,2011-02-21,Southern America,INF_A,NONSENT,331,3,0.00906344410876133,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,9,2011-02-28,Southern America,INF_A,NONSENT,343,5,0.014577259475218658,0.04248828072473782,FALSE,0.010005561735261402,TRUE,5,0,0
Argentina,2011,10,2011-03-07,Southern America,INF_A,NONSENT,352,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,11,2011-03-14,Southern America,INF_A,NONSENT,588,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,12,2011-03-21,Southern America,INF_A,NONSENT,409,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,13,2011-03-28,Southern America,INF_A,NONSENT,576,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,14,2011-04-04,Southern America,INF_A,NONSENT,735,1,0.0013605442176870747,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,15,2011-04-11,Southern America,INF_A,NONSENT,757,1,0.001321003963011889,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,16,2011-04-18,Southern America,INF_A,NONSENT,703,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,17,2011-04-25,Southern America,INF_A,NONSENT,1260,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,18,2011-05-02,Southern America,INF_A,NONSENT,1433,2,0.0013956734124214933,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,19,2011-05-09,Southern America,INF_A,NONSENT,1640,9,0.00548780487804878,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,20,2011-05-16,Southern America,INF_A,NONSENT,2039,11,0.005394801373222168,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,21,2011-05-23,Southern America,INF_A,NONSENT,1955,15,0.0076726342710997444,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,22,2011-05-30,Southern America,INF_A,NONSENT,2275,28,0.012307692307692308,0.04248828072473782,FALSE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,23,2011-06-06,Southern America,INF_A,NONSENT,2915,33,0.011320754716981131,0.04248828072473782,FALSE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,24,2011-06-13,Southern America,INF_A,NONSENT,3082,55,0.017845554834523037,0.04248828072473782,FALSE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,25,2011-06-20,Southern America,INF_A,NONSENT,2751,71,0.025808796801163214,0.04248828072473782,FALSE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,26,2011-06-27,Southern America,INF_A,NONSENT,3109,62,0.019942103570279833,0.04248828072473782,FALSE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,27,2011-07-04,Southern America,INF_A,NONSENT,3091,131,0.04238110643804594,0.04248828072473782,FALSE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,28,2011-07-11,Southern America,INF_A,NONSENT,3278,197,0.060097620500305066,0.04248828072473782,TRUE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,29,2011-07-18,Southern America,INF_A,NONSENT,2898,205,0.0707384403036577,0.04248828072473782,TRUE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,30,2011-07-25,Southern America,INF_A,NONSENT,2553,166,0.06502154328241284,0.04248828072473782,TRUE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,31,2011-08-01,Southern America,INF_A,NONSENT,2094,114,0.054441260744985676,0.04248828072473782,TRUE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,32,2011-08-08,Southern America,INF_A,NONSENT,1980,126,0.06363636363636363,0.04248828072473782,TRUE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,33,2011-08-15,Southern America,INF_A,NONSENT,1882,125,0.06641870350690754,0.04248828072473782,TRUE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,34,2011-08-22,Southern America,INF_A,NONSENT,1594,114,0.07151819322459223,0.04248828072473782,TRUE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,35,2011-08-29,Southern America,INF_A,NONSENT,1731,137,0.07914500288850375,0.04248828072473782,TRUE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,36,2011-09-05,Southern America,INF_A,NONSENT,1786,108,0.060470324748040316,0.04248828072473782,TRUE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,37,2011-09-12,Southern America,INF_A,NONSENT,1717,104,0.060570762958648806,0.04248828072473782,TRUE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,38,2011-09-19,Southern America,INF_A,NONSENT,1305,97,0.0743295019157088,0.04248828072473782,TRUE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,39,2011-09-26,Southern America,INF_A,NONSENT,1021,57,0.05582761998041136,0.04248828072473782,TRUE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,40,2011-10-03,Southern America,INF_A,NONSENT,947,36,0.03801478352692714,0.04248828072473782,FALSE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,41,2011-10-10,Southern America,INF_A,NONSENT,931,10,0.010741138560687433,0.04248828072473782,FALSE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,42,2011-10-17,Southern America,INF_A,NONSENT,1086,16,0.014732965009208104,0.04248828072473782,FALSE,0.010005561735261402,TRUE,6,1,2
Argentina,2011,43,2011-10-24,Southern America,INF_A,NONSENT,1002,7,0.006986027944111776,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,44,2011-10-31,Southern America,INF_A,NONSENT,870,5,0.005747126436781609,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,45,2011-11-07,Southern America,INF_A,NONSENT,827,2,0.0024183796856106408,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,46,2011-11-14,Southern America,INF_A,NONSENT,752,3,0.003989361702127659,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,47,2011-11-21,Southern America,INF_A,NONSENT,592,2,0.0033783783783783786,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,48,2011-11-28,Southern America,INF_A,NONSENT,470,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,49,2011-12-05,Southern America,INF_A,NONSENT,438,3,0.00684931506849315,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,50,2011-12-12,Southern America,INF_A,NONSENT,602,1,0.0016611295681063123,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,51,2011-12-19,Southern America,INF_A,NONSENT,334,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2011,52,2011-12-26,Southern America,INF_A,NONSENT,159,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,1,2012-01-02,Southern America,INF_A,NONSENT,695,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,2,2012-01-09,Southern America,INF_A,NONSENT,667,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,3,2012-01-16,Southern America,INF_A,NONSENT,636,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,4,2012-01-23,Southern America,INF_A,NONSENT,598,1,0.0016722408026755853,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,5,2012-01-30,Southern America,INF_A,NONSENT,517,1,0.0019342359767891683,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,6,2012-02-06,Southern America,INF_A,NONSENT,525,1,0.0019047619047619048,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,7,2012-02-13,Southern America,INF_A,NONSENT,458,1,0.002183406113537118,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,8,2012-02-20,Southern America,INF_A,NONSENT,397,1,0.0025188916876574307,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,9,2012-02-27,Southern America,INF_A,NONSENT,512,6,0.01171875,0.04248828072473782,FALSE,0.010005561735261402,TRUE,7,0,0
Argentina,2012,10,2012-03-05,Southern America,INF_A,NONSENT,713,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,11,2012-03-12,Southern America,INF_A,NONSENT,790,2,0.002531645569620253,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,12,2012-03-19,Southern America,INF_A,NONSENT,871,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,13,2012-03-26,Southern America,INF_A,NONSENT,824,1,0.0012135922330097086,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,14,2012-04-02,Southern America,INF_A,NONSENT,506,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,15,2012-04-09,Southern America,INF_A,NONSENT,852,1,0.0011737089201877935,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,16,2012-04-16,Southern America,INF_A,NONSENT,818,2,0.0024449877750611247,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,17,2012-04-23,Southern America,INF_A,NONSENT,931,1,0.0010741138560687433,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,18,2012-04-30,Southern America,INF_A,NONSENT,849,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,19,2012-05-07,Southern America,INF_A,NONSENT,1313,0,0,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,20,2012-05-14,Southern America,INF_A,NONSENT,1613,1,6.199628022318661e-4,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,21,2012-05-21,Southern America,INF_A,NONSENT,1789,2,0.0011179429849077697,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,22,2012-05-28,Southern America,INF_A,NONSENT,2572,4,0.0015552099533437014,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,23,2012-06-04,Southern America,INF_A,NONSENT,3058,6,0.001962066710268149,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,24,2012-06-11,Southern America,INF_A,NONSENT,3305,8,0.002420574886535552,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,25,2012-06-18,Southern America,INF_A,NONSENT,2975,7,0.002352941176470588,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,26,2012-06-25,Southern America,INF_A,NONSENT,3333,8,0.0024002400240024004,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,27,2012-07-02,Southern America,INF_A,NONSENT,2652,10,0.003770739064856712,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,28,2012-07-09,Southern America,INF_A,NONSENT,2584,32,0.01238390092879257,0.04248828072473782,FALSE,0.010005561735261402,TRUE,8,0,0
Argentina,2012,29,2012-07-16,Southern America,INF_A,NONSENT,2574,25,0.009712509712509712,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,30,2012-07-23,Southern America,INF_A,NONSENT,2279,54,0.02369460289600702,0.04248828072473782,FALSE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,31,2012-07-30,Southern America,INF_A,NONSENT,2025,53,0.02617283950617284,0.04248828072473782,FALSE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,32,2012-08-06,Southern America,INF_A,NONSENT,1899,64,0.03370194839389152,0.04248828072473782,FALSE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,33,2012-08-13,Southern America,INF_A,NONSENT,1992,118,0.05923694779116466,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,34,2012-08-20,Southern America,INF_A,NONSENT,1958,137,0.06996935648621042,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,35,2012-08-27,Southern America,INF_A,NONSENT,1983,160,0.08068582955118507,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,36,2012-09-03,Southern America,INF_A,NONSENT,1786,193,0.10806270996640538,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,37,2012-09-10,Southern America,INF_A,NONSENT,1945,177,0.0910025706940874,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,38,2012-09-17,Southern America,INF_A,NONSENT,1782,145,0.0813692480359147,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,39,2012-09-24,Southern America,INF_A,NONSENT,1736,126,0.07258064516129033,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,40,2012-10-01,Southern America,INF_A,NONSENT,1655,100,0.06042296072507553,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,41,2012-10-08,Southern America,INF_A,NONSENT,1359,78,0.05739514348785872,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,42,2012-10-15,Southern America,INF_A,NONSENT,1314,80,0.060882800608828,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,43,2012-10-22,Southern America,INF_A,NONSENT,1190,61,0.05126050420168067,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,44,2012-10-29,Southern America,INF_A,NONSENT,1145,71,0.06200873362445415,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,45,2012-11-05,Southern America,INF_A,NONSENT,898,39,0.043429844097995544,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,46,2012-11-12,Southern America,INF_A,NONSENT,806,41,0.05086848635235732,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,47,2012-11-19,Southern America,INF_A,NONSENT,732,19,0.025956284153005466,0.04248828072473782,FALSE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,48,2012-11-26,Southern America,INF_A,NONSENT,694,30,0.043227665706051875,0.04248828072473782,TRUE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,49,2012-12-03,Southern America,INF_A,NONSENT,387,16,0.041343669250646,0.04248828072473782,FALSE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,50,2012-12-10,Southern America,INF_A,NONSENT,351,11,0.03133903133903134,0.04248828072473782,FALSE,0.010005561735261402,TRUE,9,1,3
Argentina,2012,51,2012-12-17,Southern America,INF_A,NONSENT,344,2,0.005813953488372093,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2012,52,2012-12-24,Southern America,INF_A,NONSENT,209,3,0.014354066985645933,0.04248828072473782,FALSE,0.010005561735261402,TRUE,10,0,0
Argentina,2013,1,2012-12-31,Southern America,INF_A,NONSENT,447,6,0.013422818791946308,0.04248828072473782,FALSE,0.010005561735261402,TRUE,10,0,0
Argentina,2013,2,2013-01-07,Southern America,INF_A,NONSENT,490,2,0.004081632653061225,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2013,3,2013-01-14,Southern America,INF_A,NONSENT,526,2,0.0038022813688212928,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2013,4,2013-01-21,Southern America,INF_A,NONSENT,495,2,0.00404040404040404,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2013,5,2013-01-28,Southern America,INF_A,NONSENT,460,7,0.015217391304347827,0.04248828072473782,FALSE,0.010005561735261402,TRUE,11,0,0
Argentina,2013,6,2013-02-04,Southern America,INF_A,NONSENT,608,21,0.03453947368421053,0.04248828072473782,FALSE,0.010005561735261402,TRUE,11,0,0
Argentina,2013,7,2013-02-11,Southern America,INF_A,NONSENT,439,6,0.01366742596810934,0.04248828072473782,FALSE,0.010005561735261402,TRUE,11,0,0
Argentina,2013,8,2013-02-18,Southern America,INF_A,NONSENT,563,10,0.017761989342806393,0.04248828072473782,FALSE,0.010005561735261402,TRUE,11,0,0
Argentina,2013,9,2013-02-25,Southern America,INF_A,NONSENT,565,16,0.02831858407079646,0.04248828072473782,FALSE,0.010005561735261402,TRUE,11,0,0
Argentina,2013,10,2013-03-04,Southern America,INF_A,NONSENT,650,4,0.006153846153846154,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2013,11,2013-03-11,Southern America,INF_A,NONSENT,747,6,0.008032128514056224,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2013,12,2013-03-18,Southern America,INF_A,NONSENT,834,7,0.008393285371702638,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2013,13,2013-03-25,Southern America,INF_A,NONSENT,563,5,0.008880994671403197,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2013,14,2013-04-01,Southern America,INF_A,NONSENT,556,6,0.01079136690647482,0.04248828072473782,FALSE,0.010005561735261402,TRUE,12,0,0
Argentina,2013,15,2013-04-08,Southern America,INF_A,NONSENT,762,4,0.005249343832020997,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2013,16,2013-04-15,Southern America,INF_A,NONSENT,848,6,0.007075471698113208,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2013,17,2013-04-22,Southern America,INF_A,NONSENT,985,8,0.008121827411167513,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
Argentina,2013,18,2013-04-29,Southern America,INF_A,NONSENT,989,7,0.007077856420626896,0.04248828072473782,FALSE,0.010005561735261402,FALSE,0,0,0
